tipo,status,data,"venc. fatura",valor,descrição,categoria,conta,"conta transferência",centro,contato,forma,projeto,"n. documento",observações,"data competência","id único",tags,cartão,repetição,"meta de economia"
receita,confirmado,25/05/2025,,"0,03","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,25/05/2025,280310502,receita,,único,
transferência,confirmado,26/05/2025,,"-10.000,00","transferência conta pj p/ cartões ",transferência,"conta simples - c/c","conta simples - cartao scale",,"sem contato","sem forma pagto.","sem projeto",,,26/05/2025,277874714,,,único,
receita,confirmado,26/05/2025,,"0,04","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,26/05/2025,280310524,receita,,único,
despesa,confirmado,26/05/2025,,"3,30","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310538,"despesas - black box",,único,
despesa,confirmado,26/05/2025,,"8,70","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310549,"despesas - black box",,único,
despesa,confirmado,26/05/2025,,"2,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310571,"despesas - black box",,único,
despesa,confirmado,26/05/2025,,"14,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310604,"despesas - black box",,único,
despesa,confirmado,26/05/2025,,"4,40","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310619,"despesas - black box",,único,
despesa,confirmado,26/05/2025,,"14,60","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310636,"despesas - black box",,único,
despesa,confirmado,26/05/2025,,"2,30","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310660,"despesas - black box",,único,
despesa,confirmado,26/05/2025,,"4,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310670,"despesas - black box",,único,
despesa,confirmado,26/05/2025,,"11,40","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310684,"despesas - black box",,único,
despesa,confirmado,26/05/2025,,"3,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310701,"despesas - black box",,único,
receita,confirmado,27/05/2025,,"0,33","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,27/05/2025,280310717,receita,,único,
despesa,confirmado,27/05/2025,,"7,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310730,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"4,40","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310752,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"4,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310765,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"3,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310786,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"6,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310822,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"4,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310837,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310867,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"3,40","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310877,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"2,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310892,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"6,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310920,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"7,60","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310933,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"2,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310965,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"4,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310976,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"9,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280310991,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"4,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311017,"despesas - black box",,único,
despesa,confirmado,27/05/2025,,"18,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311073,"despesas - black box",,único,
receita,confirmado,28/05/2025,,"0,33","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,28/05/2025,280311094,receita,,único,
despesa,confirmado,28/05/2025,,"16,50","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311122,"despesas - black box",,único,
despesa,confirmado,28/05/2025,,"3,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311141,"despesas - black box",,único,
despesa,confirmado,28/05/2025,,"3,40","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311158,"despesas - black box",,único,
despesa,confirmado,28/05/2025,,"9,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311199,"despesas - black box",,único,
despesa,confirmado,28/05/2025,,"9,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311211,"despesas - black box",,único,
receita,confirmado,29/05/2025,,"0,31","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,29/05/2025,280311237,receita,,único,
despesa,confirmado,29/05/2025,,"4,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311254,"despesas - black box",,único,
despesa,confirmado,29/05/2025,,"2,30","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311310,"despesas - black box",,único,
despesa,confirmado,29/05/2025,,"9,00","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311340,"despesas - black box",,único,
despesa,confirmado,29/05/2025,,"5,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311356,"despesas - black box",,único,
despesa,confirmado,29/05/2025,,"4,40","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311370,"despesas - black box",,único,
receita,confirmado,30/05/2025,,"0,31","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,30/05/2025,280311422,receita,,único,
despesa,confirmado,30/05/2025,,"11,60","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311440,"despesas - black box",,único,
despesa,confirmado,30/05/2025,,"3,70","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311471,"despesas - black box",,único,
despesa,confirmado,30/05/2025,,"37,80","estorno compra nacional em carone jd camburi        vitoria      br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,12/05/2025,280311484,"despesas - black box",,único,
